repo,sha,message,url,func_changes
volatilityfoundation/volatility,1b81b83a6a0c7f8a621481d066ec26343333edb9,Linux - fix height calculation,https://github.com/volatilityfoundation/volatility/commit/1b81b83a6a0c7f8a621481d066ec26343333edb9,0
volatilityfoundation/volatility,3b463b85149657ad81f7f8323df35136176af882,Fix iehistory plugin to not override scan selection,https://github.com/volatilityfoundation/volatility/commit/3b463b85149657ad81f7f8323df35136176af882,0
volatilityfoundation/volatility,bfb7a297c7b42549da57d08fb77d2b486fb66859,Adding fixes to pyinstaller hooks for most recent version,https://github.com/volatilityfoundation/volatility/commit/bfb7a297c7b42549da57d08fb77d2b486fb66859,0
volatilityfoundation/volatility,dfb2b91854ccb5e29f1d684e5728191180454093,Merge pull request #445 from HomeSen/master,https://github.com/volatilityfoundation/volatility/commit/dfb2b91854ccb5e29f1d684e5728191180454093,0
volatilityfoundation/volatility,80fc44f0505ea6af7e77d491e4c46ec79b3e2cf3,Fixing the ssdt plugin on Windows 10.0.10586.x,https://github.com/volatilityfoundation/volatility/commit/80fc44f0505ea6af7e77d491e4c46ec79b3e2cf3,0
volatilityfoundation/volatility,bb3fc2f1868ffb936e8a8588a987780f5f82d385,Fixes for wow64 support on windows 10,https://github.com/volatilityfoundation/volatility/commit/bb3fc2f1868ffb936e8a8588a987780f5f82d385,0
volatilityfoundation/volatility,f14757f444fe0889da4c6b41ad79bd063ed6bd07,Fixing netscan TCP endpoints on Windows 10 Creators and Fall Creators,https://github.com/volatilityfoundation/volatility/commit/f14757f444fe0889da4c6b41ad79bd063ed6bd07,0
volatilityfoundation/volatility,f5aabe2368a6959b178ac88a74a16858902d8720,drivermodule fixes:,https://github.com/volatilityfoundation/volatility/commit/f5aabe2368a6959b178ac88a74a16858902d8720,0
volatilityfoundation/volatility,5801bd598c7e5607486b9b50dfdf5912c8a4cc19,Merge pull request #433 from orion--/master,https://github.com/volatilityfoundation/volatility/commit/5801bd598c7e5607486b9b50dfdf5912c8a4cc19,0
volatilityfoundation/volatility,db94d50c2c308a7d822dbc0aa9007f6fd2cc8626,Fixed issue #237 by explicitly declaring text factory for SQLite render,https://github.com/volatilityfoundation/volatility/commit/db94d50c2c308a7d822dbc0aa9007f6fd2cc8626,0
volatilityfoundation/volatility,dfa89e2ce87b8c315f1950cf7b0cb3b27b2cbcd6,Refs #441 #438 fixing a bug in linux ELF header checks which broke virtual box memory samples,https://github.com/volatilityfoundation/volatility/commit/dfa89e2ce87b8c315f1950cf7b0cb3b27b2cbcd6,0
volatilityfoundation/volatility,dc64dc015296d2627f5f62c21a5275abe65222c8,Linux - fix issue when loading program_headers.,https://github.com/volatilityfoundation/volatility/commit/dc64dc015296d2627f5f62c21a5275abe65222c8,0
volatilityfoundation/volatility,80bf38e7e23bb50f9bcaac4f9cd9d07b17c7b8c3,Linux - fix typo,https://github.com/volatilityfoundation/volatility/commit/80bf38e7e23bb50f9bcaac4f9cd9d07b17c7b8c3,0
volatilityfoundation/volatility,b16ea893a1fb3e18546c7e40b1f4940ca425f062,Windows - fix calculation of inlined registry data,https://github.com/volatilityfoundation/volatility/commit/b16ea893a1fb3e18546c7e40b1f4940ca425f062,0
