repo,sha,message,url,func_changes
PyCQA/bandit,a74385886432e37211f88d5caf135be4bbfdad57,Typo fix (#945),https://github.com/PyCQA/bandit/commit/a74385886432e37211f88d5caf135be4bbfdad57,0
PyCQA/bandit,97501817e621db9975dfa6a2a1d36370942d1812,Fix AttributeError on detect of tuple assign condition (#931),https://github.com/PyCQA/bandit/commit/97501817e621db9975dfa6a2a1d36370942d1812,1
PyCQA/bandit,6a003175313ddc26af003957daf689e848913bde,Fix json and yaml formatters to respect num lines (#929),https://github.com/PyCQA/bandit/commit/6a003175313ddc26af003957daf689e848913bde,0
PyCQA/bandit,f352b205b522650cc0ced298fc1499a046328265,Fixup some invalid pickle testing (#924),https://github.com/PyCQA/bandit/commit/f352b205b522650cc0ced298fc1499a046328265,0
PyCQA/bandit,fe055fde70b76a1f160440778e522637aedf6c53,Pass correct number of arguments to match the `%s` placeholders. (#934),https://github.com/PyCQA/bandit/commit/fe055fde70b76a1f160440778e522637aedf6c53,0
PyCQA/bandit,84edd090dd988510a6b0c2c25aafbc64864d6ead,Remove python 2 reference in docs (#933),https://github.com/PyCQA/bandit/commit/84edd090dd988510a6b0c2c25aafbc64864d6ead,0
PyCQA/bandit,931d9f3327f3234d7cc12e452da1e9c34d4bda41,Fix filename of B202 in docs (#932),https://github.com/PyCQA/bandit/commit/931d9f3327f3234d7cc12e452da1e9c34d4bda41,0
PyCQA/bandit,521aa002bbf4a0312c429432de365cb5ccb0502f,weak_cryptographic_key assumes positional arg (#930),https://github.com/PyCQA/bandit/commit/521aa002bbf4a0312c429432de365cb5ccb0502f,0
PyCQA/bandit,a51b855e237840d232ff1b170a2ad066ea9d9145,Check for deprecated TLS 1.1 (#928),https://github.com/PyCQA/bandit/commit/a51b855e237840d232ff1b170a2ad066ea9d9145,3
PyCQA/bandit,f762f2e7119a75ee04b9c2400d08d7cb330af9da,Fix issue #453 jinja2 template select_autoescape when using jinja2.select_autoescape (#454),https://github.com/PyCQA/bandit/commit/f762f2e7119a75ee04b9c2400d08d7cb330af9da,0
PyCQA/bandit,1067978c59967165a496c63a3fd33393ddb28050,Fix a false positive condition yaml_load (#927),https://github.com/PyCQA/bandit/commit/1067978c59967165a496c63a3fd33393ddb28050,0
PyCQA/bandit,5809d1bec788f88c88c99afd42b80c58ea876363,Add case for global exec (#570),https://github.com/PyCQA/bandit/commit/5809d1bec788f88c88c99afd42b80c58ea876363,1
PyCQA/bandit,39cdfab46a9152a383903ee99ae199522a5e5674,Fix reading the number argument from config file (#923),https://github.com/PyCQA/bandit/commit/39cdfab46a9152a383903ee99ae199522a5e5674,0
